0   0 
1   1 
2   1 
3   1 
4   1 
5   1 
6   3 
7   3 
8   2 
9   4 
10   4 
11   4 
12   4 
13   4 
14   4 
15   3 
16   4 
17   4 
18   4 
19   4 
20   4 
21   4 
22   4 
23   4 
24   4 
25   4 
26   4 
27   4 
28   4 
29   4 
30   4 
31   3 
32   4 
33   4 
34   4 
35   3 
36   4 
37   3 
38   4 
39   4 
40   2 
41   4 
42   4 
43   3 
44   4 
45   3 
46   4 
47   4 
48   4 
49   4 
50   4 
51   4 
52   4 
53   3 
54   4 
55   3 
56   4 
57   4 
58   4 
59   4 
60   4 
61   4 
62   4 
63   3 
64   4 
65   4 
66   4 
67   3 
68   4 
69   3 
70   3 
71   4 
72   3 
73   4 
74   4 
75   4 
76   4 
77   4 
78   4 
79   4 
80   3 
81   3 
82   4 
83   4 
84   4 
85   3 
86   4 
87   4 
88   3 
89   3 
